chembl_id,smiles
CHEMBL7767,CC(C)(CCCOc1ccc(SCCCC(C)(C)C(=O)O)cc1)C(=O)O
CHEMBL8032,CCCC(=O)Nc1ccc(Oc2cccc3c2OCCO3)cc1
CHEMBL8132,CCn1ncc2c(N[C@@H](C)C3CCCCC3)c3cc(C#N)ccc3nc21
CHEMBL266960,COc1ccc(CNc2nnc(N3CCC(O)CC3)c3ccc(C#N)cc23)cc1Cl
CHEMBL8067,O=C(/C=C/c1ccccc1)Oc1ccc(C(=O)/C=C/c2ccccc2)cc1
CHEMBL7659,COCC(=O)Nc1ccc(Oc2cccc(OC)c2)cc1
CHEMBL7673,COc1cccc(Oc2ccc(NC(=O)C3CC3)cc2)c1
CHEMBL31672,C/C=C/c1cc(OCCCC(C)(C)C(=O)OC)ccc1OCCCC(C)(C)C(=O)OC
CHEMBL7545,CCCC(O)c1cc(OCCCC(C)(C)C(=O)O)ccc1OCCCC(C)(C)C(=O)O
CHEMBL7546,CCCCN(C(C)=O)[S+]([O-])(=NC(=O)N(C(C)=O)c1ccc(Cl)cc1)c1ccc(C)cc1
CHEMBL7569,COC(=O)C(C)(C)CCCOc1ccc(OCCCC(C)(C)C(=O)OC)c(C=O)c1
CHEMBL7940,C=C(C)[C@H]1Cc2c(ccc3c(=O)c4c(oc23)COc2cc(OC)c(OC)cc2-4)O1
CHEMBL267461,C=C(C)[C@H]1Cc2c(ccc3c2O[C@H]2COc4cc(OC)c(OC)cc4[C@H]2C3=O)O1
CHEMBL7836,COC(=O)C(C)(C)CCCOc1ccc(C(=O)c2ccc(OCCCC(C)(C)C(=O)OC)cc2)cc1
CHEMBL269370,CC(C)(CCCOc1ccc(Oc2ccc(OCCCC(C)(C)C(=O)O)cc2)cc1)C(=O)O
CHEMBL7934,NC1=NC(c2ccccc2)Cc2cccc(Cl)c21
CHEMBL7935,Nc1nc(-c2cc(Cl)cc(Cl)c2)c(-c2cc(Cl)cc(Cl)c2)[nH]1
CHEMBL267758,Clc1cc(Cl)cc(-c2nc[nH]c2-c2cc(Cl)cc(Cl)c2)c1
CHEMBL8017,CC(C)(CCCCOc1ccc(OCCCCC(C)(C)C(=O)O)cc1)C(=O)O
CHEMBL268428,O=C(O)C(Oc1ccc2cc(Br)ccc2c1)C(=O)O
CHEMBL7649,CN(CC(=O)O)C(=N)NP(=O)([O-])[O-].[Na+].[Na+]
CHEMBL7650,CCCCC(=O)Nc1ccc(Oc2cccc(OC)c2)cc1
CHEMBL7708,COc1cccc(Oc2ccc(NC(=O)CC(C)C)cc2)c1
CHEMBL7519,CSCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)[C@H](CC(=O)O)NC(C)=O)C(C)C)C(=O)N[C@@H](CC(C)C)C(N)=O
CHEMBL7604,Cc1cc(SCCCC(C)(C)C(=O)O)c(C)cc1OCCCC(C)(C)C(=O)O
CHEMBL266865,CC(C)(CCCOc1ccc(S(=O)(=O)CCCC(C)(C)C(=O)O)cc1)C(=O)O
CHEMBL266461,CSc1nc(-c2cc(Cl)cc(Cl)c2)c(-c2cc(Cl)cc(Cl)c2)[nH]1
CHEMBL7819,COc1cc(O)c2c(=O)c(-c3cccc(Cl)c3)cn(C)c2c1
CHEMBL7835,COc1ccc(-c2cc(OCCCC(C)(C)C(=O)O)ccc2OCCCC(C)(C)C(=O)O)cc1
CHEMBL7847,COC(=O)C(C)(C)CCCOc1ccc(OCCCC(C)(C)C(=O)OC)cc1
CHEMBL7862,CC(C)(CCCOc1ccc(OCCCC(C)(C)C(=O)O)c(Cc2ccccc2)c1)C(=O)O
CHEMBL428835,CSCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OC(F)(C(=O)O)C(=O)O)cc1)NC(=O)[C@H](CC(=O)O)NC(C)=O)C(C)C)C(=O)N[C@@H](CC(C)C)C(N)=O
CHEMBL7676,Nc1cc(C2=NOC(Cn3cncn3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)ccc1Cl
CHEMBL7703,COc1cccc(Oc2ccc(NC(=O)C(C)C)cc2)c1
CHEMBL268129,COc1ccc(C2=NOC(CNS(C)(=O)=O)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)cc1
CHEMBL7662,COc1ccc(Cl)cc1C1(F)C(=O)Nc2cc(C(F)(F)F)ccc21
CHEMBL266778,COc1ccc(Cl)c(C2(F)C(=O)Nc3cc(C)ccc32)c1
CHEMBL440453,COc1cc(O)c2c(O)c(-c3cccc(Cl)c3)cnc2c1
CHEMBL7981,COc1cc(OC)c2c(=O)c(-c3cccc(Cl)c3)coc2c1
CHEMBL7668,O=C(/C=C/c1ccc(O)cc1)c1ccc(Br)cc1
CHEMBL268235,COc1ccc2[nH]c3ccc4cc[n+](CCN5CCC(CC6CCN(CC[n+]7ccc8ccc9[nH]c%10ccc(OC)cc%10c9c8c7)CC6)CC5)cc4c3c2c1.CS(=O)(=O)[O-].CS(=O)(=O)[O-]
CHEMBL7643,O=C(Nc1ccc(Cl)cc1)NS(=O)(=O)c1ccc2c(c1)CCC2
CHEMBL267869,N#Cc1ccc(Nc2cc3c(cc2Nc2ccc(C#N)cc2)C(=O)NC3=O)cc1
CHEMBL7829,Cc1ccc(S(=O)(=O)NC(=O)Nc2ccc(Cl)cc2)cc1
CHEMBL7570,CCC(O)c1cc(OCCCC(C)(C)C(=O)O)ccc1OCCCC(C)(C)C(=O)O
CHEMBL8121,CC(O)c1cc(OCCCC(C)(C)C(=O)O)ccc1OCCCC(C)(C)C(=O)O
CHEMBL274170,O=C(/C=C/c1ccc(O)cc1)c1ccc(Cl)c(Cl)c1
CHEMBL7559,C/C=C/C(=O)Nc1ccc(Oc2cccc(OC)c2)cc1
CHEMBL268403,NC1=NC(c2ccccc2F)Cc2ccccc21
CHEMBL268668,NC1=NCCCc2ccccc21
CHEMBL7715,NC1=NC(c2ncc[nH]2)Cc2ccccc21
CHEMBL7945,NC1=NC(c2ccc(F)cc2)Cc2cccc(F)c21
CHEMBL275955,NC1=NC(c2ccc(F)cc2)Cc2ccc(F)cc21
CHEMBL7946,NC1=NC(c2ccc(F)cc2)Cc2cc(F)ccc21
CHEMBL7969,NC1=NC(c2ccc(F)cc2)Cc2c(F)cccc21
CHEMBL414608,NC1=NC(c2ccccc2)Cc2cccc(F)c21
CHEMBL7873,NC1=NC(c2ccc(Cl)cc2)Cc2ccccc21
CHEMBL7898,C#CCC(=O)Nc1ccc(Oc2cccc(OC)c2)cc1
CHEMBL7959,CCOC(=O)Nc1ccc(Nc2cccc(OC)c2)cc1
CHEMBL7781,C=CCC1Oc2c(Br)cc(O)c(Cl)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3
CHEMBL273658,C=CCC1Oc2ccc(O)c(Cl)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3
CHEMBL7811,Oc1nc(-c2cc(Cl)cc(Cl)c2)c(-c2cc(Cl)cc(Cl)c2)[nH]1
CHEMBL8163,O=C1NC(=O)c2cc(Nc3ccc(I)cc3)c(Nc3ccc(I)cc3)cc21
CHEMBL415493,CC(C)(CCCOc1ccc(OCCCC(C)(C)C(=O)O)cc1)C(=O)O
CHEMBL457,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1
CHEMBL275515,NC(=O)c1ncnn1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O
CHEMBL275699,COc1ccc(Cl)c(C2(F)C(=O)Nc3c(I)cccc32)c1
CHEMBL268441,CC(=O)N(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O
CHEMBL8091,COC(=O)c1cc(Nc2ccc(F)cc2)c(Nc2ccc(F)cc2)cc1C(=O)OC
CHEMBL8161,Cc1cc(-c2c(F)cc3c(=O)c(Cc4ccccc4)cn(C4CC4)c3c2F)cc(C)n1
CHEMBL7999,Cc1cc(-c2c(F)cc3c(=O)c(CCc4ccccc4)cn(C4CC4)c3c2F)cc(C)n1
CHEMBL440640,O=C(/C=C/c1ccc(/C=C/C(=O)c2ccc(O)cc2)cc1)c1ccc(O)cc1
CHEMBL266228,COc1ccc2[nH]c3ccc4cc[n+](CCN5CCC(C6CCN(CC[n+]7ccc8ccc9[nH]c%10ccc(OC)cc%10c9c8c7)CC6)CC5)cc4c3c2c1.CS(=O)(=O)[O-].CS(=O)(=O)[O-]
CHEMBL267887,COc1ccc2c(c1)c1c3c[n+](CCN4CCC(C5CCN(CC[n+]6ccc7ccc8c(c7c6)c6cc(OC)ccc6n8C)CC5)CC4)ccc3ccc1n2C.CS(=O)(=O)[O-].CS(=O)(=O)[O-]
CHEMBL414209,COc1ccc2c(c1)c1c3c[n+](CCN4CCC(CC5CCN(CC[n+]6ccc7ccc8c(c7c6)c6cc(OC)ccc6n8C)CC5)CC4)ccc3ccc1n2C.CS(=O)(=O)[O-].CS(=O)(=O)[O-]
CHEMBL266067,C=C(C)[C@H]1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2/C3=N/O)O1
CHEMBL268153,Cc1ccccc1-c1cc(OCCCC(C)(C)C(=O)O)ccc1OCCCC(C)(C)C(=O)O
CHEMBL414214,CC(C)(CCCOc1ccc(OCCCC(C)(C)C(=O)O)c(-c2ccc(Cl)cc2Cl)c1)C(=O)O
CHEMBL8160,COC(=O)C(C)(C)CCCOc1cccc(OCCCC(C)(C)C(=O)OC)c1C(C)=O
CHEMBL268693,COC(=O)c1c(OCCCC(C)(C)C(=O)OC)cccc1OCCCC(C)(C)C(=O)OC
CHEMBL8013,N=C(CP(=O)([O-])[O-])NCCC(=O)O.[Na+].[Na+]
CHEMBL268392,COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)C(C)(C)C=CO4
CHEMBL45,COc1ccc2[nH]cc(CCNC(C)=O)c2c1
CHEMBL8202,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)cc1
CHEMBL274067,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CC(F)C(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)cc1
CHEMBL8002,COC(=O)C(C)(C)CCCOc1ccc(OCCCC(C)(C)C(=O)OC)c(C)c1
CHEMBL274172,CC(C)(CO)CCCOc1ccc(OCCCC(C)(C)CO)c(-c2ccccc2)c1
CHEMBL8018,CS(=O)(=O)NCC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cn2)CC(c2ccc3onc(N)c3c2)=NO1
CHEMBL275957,Nc1cc(C2=NOC(CNS(=O)(=O)c3ccsc3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)ccc1Cl
CHEMBL274402,NC1=NC(c2nccs2)Cc2ccccc21
CHEMBL8083,CC(C)(CCCOc1ccc(OCCCC(C)(C)C(=O)O)c(-c2ccc(Cl)cc2)c1)C(=O)O
CHEMBL8107,CCCC(=O)Nc1ccc(Oc2ccc(OC)cc2)cc1
CHEMBL8177,COC(=O)C(C)(C)CCCOc1ccc(OCCCC(C)(C)C(=O)OC)c(Br)c1
CHEMBL8118,CC(C)(CCCOc1ccc(OCCCC(C)(C)C(=O)O)c(Cl)c1)C(=O)O
CHEMBL8088,NC1=NC(c2ccc(F)cc2)Cc2ccccc21
CHEMBL8191,Oc1cccc(CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1O
CHEMBL8278,CCCC(=O)Nc1ccccc1Oc1cccc(OC)c1
CHEMBL416328,CCCC(=O)Nc1cccc(Oc2cccc(OC)c2)c1
CHEMBL8222,COC(=O)c1cc(Nc2ccccc2)c(Nc2ccccc2)cc1C(=O)OC
CHEMBL8223,CCN(CC)c1ccc(Nc2cc3c(cc2Nc2ccc(N(CC)CC)cc2)C(=O)NC3=O)cc1
CHEMBL267019,O=C1NC(=O)c2cc(Nc3ccc(O)cc3)c(Nc3ccc(O)cc3)cc21
CHEMBL8004,CCCC(=O)Nc1ccc(Nc2cccc3c2CCO3)cc1
CHEMBL8284,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(OC(C(=O)O)C(=O)O)cc1)C(=O)N[C@@H](CC(C)C)C(N)=O
CHEMBL8361,CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](CCSC)OC(=O)[C@H]1C
CHEMBL267805,CCn1ncc2c(NCc3ccc(OC)c(Cl)c3)c(C(=O)O)cnc21
CHEMBL8410,CCn1ncc2c(NCc3ccc(OC)c(Cl)c3)c(C(=O)NC[C@@H]3CCCO3)cnc21
CHEMBL8271,O=C1NC(=O)c2cc(Sc3ccccc3)c(Sc3ccccc3)cc21
CHEMBL276197,COC(=O)C(C)(C)CCCOc1ccc(Cl)c(OCCCC(C)(C)C(=O)OC)c1
CHEMBL275930,CC(=O)C1CCC2C3CCC4=CC(O)CCC4(C)C3CCC12C
CHEMBL8166,Brc1ccc(-c2ccc(Br)cc2)cc1
CHEMBL8139,C=CCOc1cccc2c1-c1ccc3c(c1C(CC=C)O2)C(C)=CC(C)(C)N3
CHEMBL415309,C=CCC1Oc2c(C=C)ccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3
CHEMBL264980,CCCC(=O)c1cc(OCCCC(C)(C)C(=O)OC)ccc1OCCCC(C)(C)C(=O)OC
CHEMBL8012,CCC(=O)c1cc(OCCCC(C)(C)C(=O)OC)ccc1OCCCC(C)(C)C(=O)OC
CHEMBL267249,COC(=O)C(C)(C)CCCOc1cccc(OCCCC(C)(C)C(=O)OC)c1NC(C)=O
CHEMBL8076,NC(=O)c1ncn([C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O)n1
CHEMBL7858,CC1(C)CC[C@]2(C(N)=O)CC[C@]3(C)C(C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)C2C1
CHEMBL7859,CS(=O)(=O)c1nc(-c2cc(Cl)cc(Cl)c2)c(-c2cc(Cl)cc(Cl)c2)[nH]1
CHEMBL268210,Cc1ccc(C(Cn2ccnc2)O/C(S)=N\c2ccc(Cl)cc2)c(C)c1
CHEMBL8064,Cc1ccc(NC(=S)OC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
CHEMBL8065,NC1=NC(c2cccs2)Cc2ccccc21
CHEMBL268671,CC1(C)Cc2ccccc2C(N)=N1
CHEMBL7931,NC1=NC(C2CC2)Cc2ccccc21
CHEMBL7888,NC(=O)c1ncn([C@H]2O[C@@H](CO)C[C@@H]2O)n1
CHEMBL273659,NC1=NC(c2ccccc2)Cc2ccccc21
CHEMBL8085,NCCCC[C@H](N)C(=O)O
CHEMBL267077,C=C(C[C@@H](N)C(=O)O)C[C@H](N)C(=O)O
CHEMBL8185,C=C(CC(N)C(=O)O)CC(N)C(=O)O
CHEMBL7992,FC(F)(F)c1nc(-c2cc(Cl)cc(Cl)c2)c[nH]1
CHEMBL8036,CN1C(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc2C1=O
CHEMBL8061,COC(=O)c1ccc(OCCCC(C)(C)C(=O)OC)cc1OCCCC(C)(C)C(=O)OC
CHEMBL8062,Oc1cccc(CCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1O
CHEMBL8087,CCCCCCCCCCCCCCCc1cccc(O)c1O
CHEMBL8420,CC(=O)OCC(C)(C)CCCOc1ccc(OCCCC(C)(C)COC(C)=O)c(-c2ccccc2)c1
CHEMBL8356,CCNC(=O)NCC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cn2)CC(c2ccc(Cl)c(N)c2)=NO1
CHEMBL8272,C#CC1Cc2ccccc2C(N)=N1
CHEMBL8390,CC1Cc2ccccc2C(N)=N1
CHEMBL8252,COC(=O)[C@]12CCC(C)(C)CC1C1C(=O)C=C3[C@@]4(C)C=C(C(=O)O)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
CHEMBL268007,CC1(C)CC[C@]2(C(=O)N3CCC(N4CCCCC4)CC3)CC[C@]3(C)C(C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)C2C1
CHEMBL266933,COC(=O)C(C)(C)CCCOc1cc(OCCCC(C)(C)C(=O)OC)c(Cl)cc1Cl
CHEMBL7986,COc1ccc(Cl)c(C2(F)C(=O)Nc3c(C(F)(F)F)cccc32)c1
CHEMBL8069,COc1ccc(Cl)c(C2(F)C(=O)Nc3c(C#N)cccc32)c1
CHEMBL8109,COC(=O)C(C)(C)CCCOc1ccc(-c2ccccc2)c(OCCCC(C)(C)C(=O)OC)c1
CHEMBL8416,CC(C)(CCCOc1ccc(C(=O)c2ccccc2)c(OCCCC(C)(C)C(=O)O)c1)C(=O)O
CHEMBL7996,C=CCOC(=O)[C@]12CCC(C)(C)CC1C1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
CHEMBL8113,Sc1nc(-c2cc(Cl)cc(Cl)c2)c(-c2cc(Cl)cc(Cl)c2)[nH]1
CHEMBL8089,CC1(C)CC[C@]2(C(=O)N3CCCCC3)CC[C@]3(C)C(C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)C2C1
CHEMBL274535,C[C@@H]1O[C@H](n2cnc(C(N)=O)n2)[C@@H](O)[C@H]1O
CHEMBL274536,NC(=O)c1ncn([C@H]2O[C@@H](CO)[C@H](O)[C@@H]2O)n1
CHEMBL8205,COC(=O)C(C)(C)CCCOc1ccc(OCCCC(C)(C)C(=O)OC)c(C(C)=O)c1
CHEMBL8078,CC(C)(CCCCOc1cccc(OCCCCC(C)(C)C(=O)O)c1)C(=O)O
CHEMBL8090,Nc1cc(C2=NOC(CNC=O)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)ccc1Cl
CHEMBL267681,CC(=O)NCC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cn2)CC(c2ccc(Cl)c(N)c2)=NO1
CHEMBL8008,COC(=O)C(C)(C)CCCOc1cccc(OCCCC(C)(C)C(=O)OC)c1N
CHEMBL8114,COC(=O)C(C)(C)CCCOc1cccc(OCCCC(C)(C)C(=O)OC)c1[N+](=O)[O-]
CHEMBL266280,FC(F)(F)c1nc(-c2cc(Cl)cc(Cl)c2)c(-c2cc(Cl)cc(Cl)c2)[nH]1
CHEMBL268457,COC(=O)C(C)(C)CCCOc1ccc(OCCCC(C)(C)C(=O)OC)c(C#N)c1C#N
CHEMBL268692,CC(C)(CCCOc1ccc(S(=O)(=O)c2ccc(OCCCC(C)(C)C(=O)O)cc2)cc1)C(=O)O
CHEMBL8146,CC(C)(CCCOc1ccc(OCCCC(C)(C)C(=O)O)c(C(F)(F)F)c1)C(=O)O
CHEMBL7889,CC(=N)NCCCC[C@H](N)C(=O)O
CHEMBL7890,COC(=O)[C@@H](N)CCCNC(=N)N[N+](=O)[O-]
CHEMBL7891,NC1=NCCc2ccccc21
CHEMBL269306,CC1(C)CC[C@]2(C#N)CC[C@]3(C)C(C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)C2C1
CHEMBL8000,O=C1c2cc(Nc3ccccc3)c(Nc3ccccc3)cc2C(=O)N1c1ccccc1
CHEMBL8095,COc1ccc(Nc2cc3c(cc2Nc2ccccc2)C(=O)NC3=O)cc1
CHEMBL266510,COc1ccc(Cl)cc1[C@]1(F)C(=O)Nc2cc(C(F)(F)F)ccc21
CHEMBL8347,COc1ccc(Cl)cc1[C@@]1(F)C(=O)Nc2cc(C(F)(F)F)ccc21
CHEMBL267075,NC1=NC(c2ccc(F)cc2)Cc2cccc(Cl)c21
CHEMBL268390,COC(=O)C(C)(C)CCCOc1cc(C(C)(C)C)c(OCCCC(C)(C)C(=O)OC)cc1C(C)(C)C
CHEMBL268523,COC(=O)C(C)(C)CCCOc1ccc(Br)c(OCCCC(C)(C)C(=O)OC)c1
CHEMBL8060,COC(=O)C(C)(C)CCCSc1ccc(Cl)c(SCCCC(C)(C)C(=O)OC)c1
CHEMBL8086,CCOC(=O)C(C)(C)CCCCCCOc1ccc(OCCCCCCC(C)(C)C(=O)OCC)cc1
CHEMBL266041,COC(=O)C(C)(C)CCCOc1cc(OCCCC(C)(C)C(=O)OC)c(C(C)(C)C)cc1C(C)(C)C
CHEMBL8401,COC(=O)C(C)(C)CCCOc1ccc(C)c(OCCCC(C)(C)C(=O)OC)c1
CHEMBL8035,Cn1c(C(F)(F)F)nc(-c2cc(Cl)cc(Cl)c2)c1-c1cc(Cl)cc(Cl)c1
CHEMBL8171,COC(=O)c1cc(NC(=O)c2cccs2)ccc1OCC(O)CNC(C)(C)C
CHEMBL269651,NC(=O)c1ncn([C@@H]2C[C@@H](O)[C@H](CO)O2)n1
CHEMBL8172,O=C1Nc2cc(C(F)(F)F)ccc2C1(F)c1ccccc1
CHEMBL8010,O=C1Nc2ccccc2C1(F)c1ccccc1
CHEMBL269603,COC(=O)C(C)(C)CCCOc1ccc(OCCCC(C)(C)C(=O)OC)c(/C=N/N=C(\N)S)c1
CHEMBL275959,CC(C)(CCCOc1cccc(OCCCC(C)(C)C(=O)O)c1)C(=O)O
CHEMBL269079,CCn1ncc2c(NCc3ccc(OC)c(Cl)c3)c(C(=O)NCCCCCO)cnc21
CHEMBL8198,CCn1ncc2c(NCc3ccc(OC)c(Cl)c3)c(C(=O)NCCCN3CCCC3=O)cnc21
CHEMBL273970,CC1(C)CC[C@]2(C(=O)N3CCCC3)CC[C@]3(C)C(C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)C2C1
CHEMBL268522,O=C1OC(=O)C2C3C=CC(C3)C12
CHEMBL8047,COC(=O)C1CC2C=CC1C2
CHEMBL441324,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(c4ccccc4)C3)cc21.CS(=O)(=O)O
CHEMBL8073,CC(C)(CCCOc1ccc(Sc2ccc(OCCCC(C)(C)C(=O)O)cc2)cc1)C(=O)O
CHEMBL415490,CC(C)(CCOc1ccc(Sc2ccc(OCCC(C)(C)C(=O)O)cc2)cc1)C(=O)O
CHEMBL274095,CC(C)(CCOc1cccc(OCCC(C)(C)C(=O)O)c1)C(=O)O
CHEMBL8408,CC(C)(CCCOc1ccc(OCCCC(C)(C)C(=O)O)c(-c2ccccc2)c1)C(=O)O
CHEMBL269155,CC(C)(CCCCOc1ccc(OCCCCC(C)(C)C(=O)O)c(-c2ccccc2)c1)C(=O)O
CHEMBL8643,Cc1ccc(-c2cc(OCCCC(C)(C)C(=O)O)ccc2OCCCC(C)(C)C(=O)O)cc1
CHEMBL266735,CC1(C)CC[C@]2(C#N)CC[C@]3(C)C(C(=O)C=C4[C@@]5(C)C=C(C(=O)O)C(=O)C(C)(C)[C@@H]5CC[C@]43C)C2C1
CHEMBL8327,O=C1OC(=O)C2C3CCC(O3)C12
CHEMBL7911,COC(=O)C(C)(C)CCCOc1cc(OCCCC(C)(C)C(=O)OC)cc(C(C)=O)c1
CHEMBL268101,COC(=O)C(C)(C)CCCOc1cc(OCCCC(C)(C)C(=O)OC)cc(-c2ccccc2)c1
CHEMBL7984,Cc1cc(OCCCC(C)(C)C(=O)O)c(C)c(C)c1OCCCC(C)(C)C(=O)O
CHEMBL7929,O=C1NC(=O)c2cc(Nc3ccc(-c4ccccc4)cc3)c(Nc3ccc(-c4ccccc4)cc3)cc21
CHEMBL7930,COC(=O)C(C)(C)CCCOc1cc(C)c(OCCCC(C)(C)C(=O)OC)cc1C
CHEMBL7879,COC(=O)C(C)(C)CCCOc1ccc(OCCCC(C)(C)C(=O)OC)c(C(C)(C)C)c1
CHEMBL7818,COc1ccc2c(c1)c(C1=NCC3(CN4CCC3CC4)O1)cn2C
CHEMBL267076,Cn1cc(C2=NCC3(CN4CCC3CC4)O2)c2cc(N)ccc21
CHEMBL8184,CCCCNc1c(C(=O)OCC)cnc2c1cnn2CC
CHEMBL7868,CCn1ncc2c(NCc3ccc(OC)c(Cl)c3)c(C(=O)NCc3ccncc3)cnc21
CHEMBL266255,O=C1NC(=O)c2cc3c(cc21)N(c1ccccc1)CCN3c1ccccc1
CHEMBL267975,COC(=O)C(C)(C)CCCOc1ccc(C=N/N=C(/N)S)c(OCCCC(C)(C)C(=O)OC)c1
CHEMBL267918,CC1(C)CC[C@]2(C(=O)NN)CC[C@]3(C)C(C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)C2C1
CHEMBL7853,CC(C)(C)NCC(O)COc1ccc(NC(=O)c2cccs2)cc1C#N
CHEMBL8097,CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)OC(=O)[C@H]1C
CHEMBL269650,CC(C)(CCCOc1ccc(OCCCC(C)(C)C(=O)O)c(CO)c1)C(=O)O
CHEMBL8127,CC(C)(CCOc1ccc(OCCC(C)(C)C(=O)O)cc1)C(=O)O
CHEMBL7920,CC(C)(Oc1cccc(OC(C)(C)C(=O)O)c1)C(=O)O
CHEMBL267231,C=CCC1Oc2cccc(OC(F)F)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3
CHEMBL7787,CC12CCC(C)(O1)C(C(=O)O)C2C(=O)O
CHEMBL276196,N#CCC1CC2OC1C(C(=O)O)C2C(=O)O
CHEMBL8357,CCOC(=O)C1CC2OC1C(C(=O)O)C2C(=O)O
CHEMBL7948,CCCc1cc(-c2ccc(OCCCC(C)(C)C(=O)O)cc2CCC)ccc1OCCCC(C)(C)C(=O)O
CHEMBL7854,Nc1cc(C2=NOC(CNS(N)(=O)=O)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)ccc1Cl
CHEMBL266226,NC1=NC(c2ccco2)Cc2ccccc21
CHEMBL268679,COC(=O)C(C)(C)CCCSc1ccc(Oc2ccc(SCCCC(C)(C)C(=O)OC)cc2)cc1
CHEMBL267977,CC(C)(CCCOc1ccc(-c2ccc(OCCCC(C)(C)C(=O)O)cc2)cc1)C(=O)O
CHEMBL8007,C=CCC1Oc2cccc(Cl)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3
CHEMBL8199,S=C(Nc1ccc(Cl)cc1Cl)NC(Cn1ccnc1)c1ccc(Cl)cc1Cl
CHEMBL8190,CCCCCc1cc(OCCCC(C)(C)C(=O)OC)cc(OCCCC(C)(C)C(=O)OC)c1
CHEMBL8042,COC(=O)C(C)(C)CCCOc1cc(C)cc(OCCCC(C)(C)C(=O)OC)c1
CHEMBL8019,CC(C)(CCCOc1ccc(OCCCC(C)(C)C(=O)OCc2cccnc2)c(-c2ccccc2)c1)C(=O)OCc1cccnc1
CHEMBL8043,CCOC(=O)C(C)(C)CCCOc1ccc(OCCCC(C)(C)C(=O)OCC)c(-c2ccccc2)c1
CHEMBL267941,CN(c1ccccc1)c1cc2c(cc1N(C)c1ccccc1)C(=O)NC2=O
CHEMBL414213,CCC1Cc2cc(O)ccc2C2=C1c1ccc(O)cc1CC2CC
CHEMBL8279,Cn1cc(C2=NCC3(CN4CCC3CC4)O2)c2cc([N+](=O)[O-])ccc21
